species,genus,order,suborder,family,subfamily,major_clade,outgroup,subgenus
Megalastrum_lunense,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_vastum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_subincisum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_subtile,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_apicale,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_atrogriseum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_longipilosum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_fugaceum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_abundans,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_lanuginosum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_connexum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_retrorsum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_littorale,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_lanatum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Megalastrum_oppositum,Megalastrum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_adiantiformis,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_glandulosissima,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_quadrangularis,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_linearisquamata,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_lokohensis,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_madagascarica,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Rumohra_berteroana,Rumohra,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_glabellum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_kermadecense,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_calanthum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_smithianum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_novoguineensis,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_acuminatum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_rufescens,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_tinarooense,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_munitum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_grayi,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_microsorum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_pacificum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_windsorensis,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_confine,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_effusum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_acutum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_excultum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_boivinii,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_perrierianum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_pseudoperrierianum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_barterianum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_vogelii,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_nigritianum,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_subsimile,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Parapolystichum_currorii,Parapolystichum,Polypodiales,Polypodiineae,Dryopteridaceae,Elaphoglossoideae,Polypodiineae,FALSE,NA
Didymochlaena_fijiensis,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_solomonensis,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_oceanica,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_philippensis,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_punctata,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_sinuosa,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_truncatula,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_dimidiata,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Didymochlaena_spinulosa,Didymochlaena,Polypodiales,Polypodiineae,Didymochlaenaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_chrysolepis,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_shingii,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_boonkerdii,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_brevipilosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_truncatum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_glabrum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_parvisorum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_subglabrum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_crenatum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_eglandulosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_daochengense,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_hirsutum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_delicatulum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_angustifolium,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_squamulosopilosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_sinense,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_glanduloso-pilosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_villosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_fordii,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_confertivillosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_gracile,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_glandulosum,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Hypodematium_ryukyuense,Hypodematium,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Leucostegia_truncata,Leucostegia,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Leucostegia_amplissima,Leucostegia,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Leucostegia_pallida,Leucostegia,Polypodiales,Polypodiineae,Hypodematiaceae,NA,Polypodiineae,FALSE,NA
Amauropelta_consanguinea,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_oaxacana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_globulifera,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_oppositiformis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_gracilis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_villana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_oligocarpa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_linkiana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_rustica,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_bergiana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_heteroptera,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_salazica,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_tomentosa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_strigosa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_corazonensis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_heteroclita,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_germaniana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_rosenstockii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_pusilla,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_inabonensis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_saxicola,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_amambayensis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_ptarmica,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_regnelliana,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_patula,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_burkartii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_raddii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_rivularioides,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_retusa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_pilosula,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_decurtata,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_rudis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_atrovirens,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_amphioxypteris,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_pachyrhachis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_balbisii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_longipilosa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_resinifera,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_opposita,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_cheilanthoides,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_eriosorus,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_juergensii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_rufa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_basisceletica,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_firma,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_glandulosolanosa,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_noveboracensis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_nevadensis,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_sancta,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_angustifrons,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_miyagii,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_cystopteroides,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_beddomei,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amauropelta_glanduligera,Amauropelta,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_nipponica,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_uraiensis,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_gracilescens,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_dayi,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_singalanensis,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_flaccida,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_glandulifera,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_hattori,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Metathelypteris_laxa,Metathelypteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_seemannii,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_marquesensis,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_quaylei,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_angulariloba,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_nigrescens,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_hirsutipes,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_chinensis,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_petelotii,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_pectiniformis,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_japonica,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_castanea,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_musashiensis,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Coryphopteris_simulata,Coryphopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amblovenatum_opulentum,Amblovenatum,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Sphaerostephanos_polycarpus,Sphaerostephanos,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Amblovenatum_terminans,Amblovenatum,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Pneumatopteris_glandulifera,Pneumatopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Pneumatopteris_mesocarpa,Pneumatopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Reholttumia_costata,Reholttumia,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Sphaerostephanos_heterocarpos,Sphaerostephanos,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Sphaerostephanos_arbuscula,Sphaerostephanos,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Sphaerostephanos_subpectinatus,Sphaerostephanos,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Reholttumia_hudsoniana,Reholttumia,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Meniscium_angustifolium,Meniscium,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Abacopteris_gymnopteridifrons,Abacopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Abacopteris_nudata,Abacopteris,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Sphaerostephanos_elatus,Sphaerostephanos,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_dentata,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_boninensis,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_nanxiensis,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_conspersa,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_procera,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_parasitica,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Reholttumia_truncata,Reholttumia,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_jaculosa,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_jinghongensis,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_calvescens,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_arida,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_latipinna,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_subelata,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_subpubescens,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_crinipes,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_scaberula,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_papilio,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_hispidula,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_molliuscula,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Christella_acuminata,Christella,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
Pseudocyclosorus_tylodes,Pseudocyclosorus,Polypodiales,Aspleniineae,Thelypteridaceae,Thelypteridoideae,Aspleniineae,FALSE,NA
